SurveyID,DetectionRecID,Year,SurvDate,Round,Time,PointID,Species,BearOrig,DistOrig,Bearing,Distance,DistanceAid,MIN1,MIN2,MIN3,MIN4,MIN5,MIN6,MIN7,MIN8,MIN9,MIN10,MIN11,OutTimeOrig,OutTargetOrig,PreviousOrig,OutsideTime,OutTimeONLY,OutTarget,Previous,SurvCount,Notes,DataCheck,DataNotes
838,4118,2016,6/7/2016,2,AM,PBS5,NO BIRDS DETECTED,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,Y,N,N,1,,,
839,4119,2016,6/7/2016,2,AM,PBS6,BLTE,52,100,52,100,1,v,v,v,v,v,v,v,v,v,v,v,N,N,N,N,N,N,N,4,,,
839,4120,2016,6/7/2016,2,AM,PBS6,SACR,250,400,250,400,0,0,0,0,0,1,0,0,0,0,0,0,N,Y,N,N,N,Y,N,1,,,
840,4121,2016,6/7/2016,2,AM,PBS7,BLTE,114,150,114,150,1,v,v,v,v,v,v,0,v,0,0,v,N,N,N,N,N,N,N,4,,,
840,4122,2016,6/7/2016,2,AM,PBS7,YHBL,104,60,104,60,1,0,v,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,1,,,
840,4123,2016,6/7/2016,2,AM,PBS7,SACR,284,400,284,400,0,0,1,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,1,,,
840,4124,2016,6/7/2016,2,AM,PBS7,LEBI,74,100,74,100,1,0,coo,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,1,,,
840,4125,2016,6/7/2016,2,AM,PBS7,WISN,80,120,80,120,1,0,0,0,0,0,tk,0,tk,tk,tk,tk,N,N,N,N,N,N,N,1,,,
840,4126,2016,6/7/2016,2,AM,PBS7,SORA,36,180,36,180,1,0,0,0,0,0,0,pw,0,0,0,0,N,N,N,N,N,N,N,1,,,
841,4127,2016,6/7/2016,2,AM,PBS8,BLTE,160,30-100,160,80,NA,v,v,v,v,v,v,v,v,v,v,v,N,N,N,N,N,N,N,7,,,
841,4128,2016,6/7/2016,2,AM,PBS8,WISN,336,300,336,300,0,w,w,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,N,Y,1,,,
841,4129,2016,6/7/2016,2,AM,PBS8,YHBL,310,50-200,310,120,NA,v,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,25,,,
841,4130,2016,6/7/2016,2,AM,PBS8,AMBI,59,50,59,50,1,0,pl,0,0,0,0,0,pl,0,0,0,N,N,N,N,N,N,N,1,,NH 2/20/17,
842,4131,2016,6/7/2016,2,PM,EVS1,WISN,260,150,260,150,0,w,0,0,0,0,0,0,w,0,0,w,N,Y,N,N,N,Y,N,1,,NH 2/20/17,
842,4132,2016,6/7/2016,2,PM,EVS1,YHBL,104,100,104,100,1,0,0,0,0,0,0,0,0,v,0,0,N,N,N,N,N,N,N,1,,NH 2/20/17,
843,4133,2016,6/7/2016,2,PM,EVS2,AMBI,164,200,164,200,0,0,pl,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,1,,NH 2/20/17,
843,4134,2016,6/7/2016,2,PM,EVS2,SACR,260,300,260,300,0,0,0,0,0,0,0,1,0,0,0,0,N,Y,N,N,N,Y,N,1,,NH 2/20/17,
843,4135,2016,6/7/2016,2,PM,EVS2,WISN,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,w,0,N,Y,N,N,N,Y,N,1,,NH 2/20/17,
844,4136,2016,6/7/2016,2,PM,EVS3,WISN,290,150,290,150,0,w,w,w,w,w,0,w,0,0,w,0,N,Y,Y,N,N,Y,Y,1,,NH 2/20/17,
844,4137,2016,6/7/2016,2,PM,EVS3,WISN,92,200,92,200,0,0,0,0,w,tk,w,w,w,w,w,0,N,Y,N,N,N,Y,N,1,,NH 2/20/17,
844,4138,2016,6/7/2016,2,PM,EVS3,AMBI,176,200,176,200,0,0,0,0,pl,0,0,0,0,0,0,0,N,N,N,N,N,N,N,1,,NH 2/20/17,
845,4139,2016,6/7/2016,2,PM,EVS4,SORA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,wh,Y,N,Y,Y,Y,N,1,,NH 2/20/17,
845,4140,2016,6/7/2016,2,PM,EVS4,WISN,NA,250,NA,250,0,w,w,w,w,w,w,w,w,w,w,w,N,N,Y,N,N,N,Y,1,,NH 2/20/17,
846,4141,2016,6/7/2016,2,PM,EVC5,AMBI,234,95,234,95,1,pl,pl,pl,pl,pl,0,pl,0,0,pl,pl,N,N,N,N,N,N,N,1,,NH 2/20/17,
846,4142,2016,6/7/2016,2,PM,EVC5,AMBI,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,pl,0,N,N,N,N,N,N,N,1,,NH 2/20/17,
847,4143,2016,6/7/2016,2,PM,EVC6,AMBI,348,70,348,70,1,0,pl,0,pl,pl,pl,pl,pl,pl,pl,pl,N,N,N,N,N,N,N,1,,NH 2/18/17,
848,4144,2016,6/3/2016,2,PM,RWC9,PBGR,1,280,1,280,1,ow,0,0,0,0,0,0,0,0,0,ow,N,N,N,N,N,N,N,1,,NH 2/18/17,
848,4145,2016,6/3/2016,2,PM,RWC9,PBGR,96,336,96,336,1,ow,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
848,4146,2016,6/3/2016,2,PM,RWC9,WISN,101,200+,101,225,0,w,w,w,w,0,0,0,w,w,w,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
848,4147,2016,6/3/2016,2,PM,RWC9,BLTE,46,50,46,50,0,0,0,"v,1",0,0,v,0,0,0,0,0,N,N,N,N,N,N,N,4,"flew over site, didn't use",NH 2/18/17,
848,4148,2016,6/3/2016,2,PM,RWC9,AMBI,340,94,340,94,1,0,0,0,pl,pl,0,0,0,pl,pl,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
848,4149,2016,6/3/2016,2,PM,RWC9,LEBI,22,43,22,43,1,0,0,0,0,coo,0,0,0,0,0,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
848,4150,2016,6/3/2016,2,PM,RWC9,AMBI,54,138,54,138,1,0,0,0,pl,0,pl,0,0,0,0,pl,N,N,N,N,N,N,N,1,,NH 2/18/17,
848,4151,2016,6/3/2016,2,PM,RWC9,PBGR,47,326,47,326,1,0,0,0,0,0,ow,0,0,0,0,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
848,4152,2016,6/3/2016,2,PM,RWC9,SORA,40,63,40,63,1,0,0,0,0,0,0,0,wh,0,0,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
848,4153,2016,6/3/2016,2,PM,RWC9,SORA,244,55,244,55,1,0,0,0,0,0,0,0,wh,0,0,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
848,4154,2016,6/3/2016,2,PM,RWC9,SORA,75,100,75,100,1,0,0,0,0,0,0,0,wh,wh,0,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
849,4155,2016,6/3/2016,2,PM,RWC10,AMBI,334,102,334,102,1,0,pl,pl,pl,0,pl,0,pl,pl,pl,pl,N,N,N,N,N,N,N,1,,NH 2/18/17,
849,4156,2016,6/3/2016,2,PM,RWC10,AMBI,316,193,316,193,1,pl,pl,pl,0,pl,pl,0,0,pl,0,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
850,4157,2016,6/3/2016,2,PM,RWS11,AMBI,338,128,338,128,1,pl,pl,pl,0,pl,pl,0,pl,pl,pl,pl,N,N,N,N,N,N,N,1,,NH 2/18/17,
850,4158,2016,6/3/2016,2,PM,RWS11,AMBI,50,186,50,186,1,pl,pl,pl,pl,pl,pl,0,pl,pl,0,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
850,4159,2016,6/3/2016,2,PM,RWS11,WISN,313,200+,313,225,0,w,w,0,0,0,w,0,0,0,0,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
850,4160,2016,6/3/2016,2,PM,RWS11,AMBI,15,114,15,114,1,0,0,pl,0,pl,pl,0,0,0,pl,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
850,4161,2016,6/3/2016,2,PM,RWS11,AMBI,312,164,312,164,1,0,0,0,0,0,pl,pl,0,pl,pl,pl,N,N,N,N,N,N,N,1,,NH 2/18/17,
850,4162,2016,6/3/2016,2,PM,RWS11,AMBI,249,129,249,129,1,0,0,0,0,0,0,0,0,pl,pl,0,N,Y,N,N,N,Y,N,1,,NH 2/18/17,
851,4163,2016,6/3/2016,2,PM,RWS12,AMBI,351,109,351,109,1,pl,pl,pl,pl,pl,pl,pl,pl,pl,pl,pl,N,N,N,N,N,N,N,1,,NH 2/18/17,
851,4164,2016,6/3/2016,2,PM,RWS12,AMBI,46,81,46,81,1,pl,0,pl,pl,pl,pl,0,pl,0,pl,pl,N,N,N,N,N,N,N,1,"I think I might have been recording 2 birds as 1 here, but I couldn't tell",NH 2/18/17,
851,4165,2016,6/3/2016,2,PM,RWS12,AMBI,78,140,78,140,1,0,0,pl,0,pl,pl,pl,0,pl,pl,pl,N,N,N,N,N,N,N,1,,NH 2/18/17,
851,4166,2016,6/3/2016,2,PM,RWS12,AMBI,300,144,300,144,1,0,0,0,0,0,pl,pl,0,0,0,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
851,4167,2016,6/3/2016,2,PM,RWS12,VIRA,25,61,25,61,1,0,0,0,0,0,0,0,G,G,G,G,N,N,N,N,N,N,N,1,,NH 2/18/17,
851,4168,2016,6/3/2016,2,PM,RWS12,VIRA,9,57,9,57,1,0,0,0,0,0,0,0,0,G,0,0,N,N,N,N,N,N,N,1,,NH 2/17/17,
852,4169,2016,6/2/2016,2,PM,THS1,AMBI,55,62,55,62,1,0,pl,pl,pl,pl,pl,pl,pl,0,pl,pl,N,Y,N,N,N,Y,N,1,,NH 2/17/17,
852,4170,2016,6/2/2016,2,PM,THS1,WISN,22,150,22,150,0,0,0,w,0,0,w,w,w,0,0,0,N,Y,N,N,N,Y,N,1,,NH 2/17/17,
852,4171,2016,6/2/2016,2,PM,THS1,AMCO,NA,NA,NA,NA,NA,0,0,0,1,1,1,1,1,1,1,1,N,N,N,N,N,N,N,5,,NH 2/17/17,
852,4172,2016,6/2/2016,2,PM,THS1,BLTE,12,163,12,163,1,0,0,0,0,0,0,0,0,0,0,v,N,N,N,N,N,N,N,1,,NH 2/17/17,
853,4173,2016,6/2/2016,2,PM,THC2,WISN,328,500,328,500,2,w,w,w,w,w,0,w,0,0,w,w,N,Y,N,N,N,Y,N,1,,NH 2/17/17,
853,4174,2016,6/2/2016,2,PM,THC2,WISN,22,500,22,500,2,w,w,w,w,0,w,w,w,0,w,w,N,Y,N,N,N,Y,N,1,,NH 2/17/17,
853,4175,2016,6/2/2016,2,PM,THC2,AMBI,279,25,279,25,0,pl,0,pl,pl,pl,0,0,0,0,pl,0,N,N,N,N,N,N,N,1,,NH 2/17/17,
853,4176,2016,6/2/2016,2,PM,THC2,YHBL,NA,NA,NA,NA,NA,0,0,0,v,0,0,0,0,0,0,0,N,Y,N,N,N,Y,N,1,flew over,NH 2/17/17,
853,4177,2016,6/2/2016,2,PM,THC2,VIRA,10,80,10,80,0,0,0,0,0,0,0,0,0,G,0,0,N,N,N,N,N,N,N,1,,NH 2/17/17,
853,4178,2016,6/2/2016,2,PM,THC2,AMBI,15,180,15,180,2,0,0,0,0,0,0,0,0,0,0,0,Y,N,N,Y,Y,N,N,1,heard on way to survey point,NH 2/17/17,
854,4179,2016,6/2/2016,2,PM,THC3,WISN,257,100,257,100,0,w,w,w,w,w/tk,w,w,w,w,w,w,N,?,Y,N,N,N,Y,1,,NH 2/17/17,
854,4180,2016,6/2/2016,2,PM,THC3,WISN,263,100,263,100,0,w,w,w,v/w,w,w,w,w,w,w,w,N,?,Y,N,N,N,Y,1,,NH 2/17/17,
854,4181,2016,6/2/2016,2,PM,THC3,AMBI,55,37,55,37,1,0,0,0,0,0,0,0,0,0,pl,0,N,N,N,N,N,N,N,1,,NH 2/17/17,
855,4182,2016,6/2/2016,2,PM,THS4,AMBI,285,35,285,35,1,pl,0,0,0,0,pl,0,0,0,0,0,N,Y,N,N,N,Y,N,1,,NH 2/17/17,
855,4183,2016,6/2/2016,2,PM,THS4,WISN,249,50,249,50,0,w,w,w,w,0,0,0,0,w,w,0,N,Y,N?,N,N,Y,N,1,,NH 2/17/17,
855,4184,2016,6/2/2016,2,PM,THS4,YHBL,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,Y,N,N,3,,NH 2/17/17,
855,4185,2016,6/2/2016,2,PM,THS4,AMCO,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,3,,NH 2/17/17,
855,4186,2016,6/2/2016,2,PM,THS4,PBGR,256,62,256,62,1,0,0,0,0,ow,0,0,0,0,0,0,N,N,N,N,N,N,N,1,,NH 2/17/17,
856,4187,2016,6/2/2016,2,PM,THC6,AMBI,117,35,117,35,1,pl,pl,0,pl,pl,pl,0,pl,0,pl,pl,N,N,N,N,N,N,N,1,,NH 2/17/17,
856,4188,2016,6/2/2016,2,PM,THC6,WISN,315,200+,315,225,0,0,w,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,1,,NH 2/17/17,
856,4189,2016,6/2/2016,2,PM,THC6,AMBI,249,38,249,38,1,0,0,pl,0,pl,pl,0,pl,0,pl,pl,N,N,N,N,N,N,N,1,,NH 2/17/17,
856,4190,2016,6/2/2016,2,PM,THC6,BLTE,208,378,208,378,1,0,0,0,0,v,0,0,0,0,0,0,N,N,N,N,N,N,N,1,,NH 2/17/17,
856,4191,2016,6/2/2016,2,PM,THC6,PBGR,183,200,183,200,2,0,0,0,0,0,0,0,ow,0,0,ow,N,N,N,N,N,N,N,1,,NH 2/17/17,
856,4192,2016,6/2/2016,2,PM,THC6,VIRA,120,39,120,39,1,0,0,0,0,0,0,0,0,0,G,0,N,N,N,N,N,N,N,1,,NH 2/17/17,
856,4193,2016,6/2/2016,2,PM,THC6,PBGR,202,180,202,180,2,0,0,0,0,0,0,0,0,0,0,ow,N,N,N,N,N,N,N,1,,NH 2/17/17,
856,4194,2016,6/2/2016,2,PM,THC6,PBGR,133,230,133,230,2,0,0,0,0,0,0,0,0,0,0,ow,N,N,N,N,N,N,N,1,,NH 2/17/17,
857,4195,2016,6/2/2016,2,PM,THS8,AMBI,222,83,222,83,1,pl,pl,pl,pl,pl,pl,pl,pl,pl,pl,pl,N,N,N,N,N,N,N,1,,NH 2/17/17,
857,4196,2016,6/2/2016,2,PM,THS8,AMBI,301,67,301,67,1,pl,pl,0,pl,pl,pl,0,pl,pl,pl,0,N,N,N,N,N,N,N,1,,NH 2/17/17,
857,4197,2016,6/2/2016,2,PM,THS8,AMBI,171,100,171,100,0,0,pl,pl,pl,pl,pl,pl,pl,pl,pl,pl,N,N,N,N,N,N,N,1,,NH 2/17/17,
857,4198,2016,6/2/2016,2,PM,THS8,AMBI,289,70,289,70,1,0,0,0,0,0,0,pl,pl,pl,pl,pl,N,N,N,N,N,N,N,1,close,,
860,4199,2016,6/7/2016,2,PM,ELC1,PBGR,25,150,25,150,0,ow,0,0,0,0,0,ow,0,0,0,0,N,N,N,N,N,N,N,1,,,
860,4200,2016,6/7/2016,2,PM,ELC1,PBGR,14,60,14,60,1,ow,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,1,,,
860,4201,2016,6/7/2016,2,PM,ELC1,AMBI,7,67,7,67,1,pl,pl,0,0,pl,pl,pl,0,pl,0,0,N,N,N,N,N,N,N,1,,,
860,4202,2016,6/7/2016,2,PM,ELC1,RNGR,44,282,44,282,1,1,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,1,,,
860,4203,2016,6/7/2016,2,PM,ELC1,AMBI,16,213,16,213,1,0,0,pl,0,0,pl,0,0,0,0,0,N,N,N,N,N,N,N,1,,,
860,4204,2016,6/7/2016,2,PM,ELC1,YHBL,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,Y,N,N,12,,,
860,4205,2016,6/7/2016,2,PM,ELC1,PBGR,352,215,352,215,1,0,0,0,0,0,0,ow,0,ow,0,ow,N,N,N,N,N,N,N,1,,,
860,4206,2016,6/7/2016,2,PM,ELC1,BLTE,35,300,35,300,1,v,v,v,v,v,v,v,v,v,v,v,N,N,N,N,N,N,N,5,,,
860,4207,2016,6/7/2016,2,PM,ELC1,PBGR,63,212,63,212,1,0,0,0,0,0,0,ow,0,0,ow,0,N,N,N,N,N,N,N,1,,,
860,4208,2016,6/7/2016,2,PM,ELC1,AMCO,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,Y,N,N,20,,,
860,4209,2016,6/7/2016,2,PM,ELC1,PBGR,354,60,354,60,1,0,0,0,0,0,0,0,0,0,0,"v, hy",N,N,N,N,N,N,N,1,,,
860,4210,2016,6/7/2016,2,PM,ELC1,PBGR,354,60,354,60,1,0,0,0,0,0,0,0,0,0,0,"v, hy",N,N,N,N,N,N,N,1,,,
861,4211,2016,6/7/2016,2,PM,ELC2,BLTE,297,NA,297,NA,NA,v,v,v,v,v,v,v,v,v,v,v,N,N,N,N,N,N,N,56,,,
861,4212,2016,6/7/2016,2,PM,ELC2,PBGR,12,NA,12,NA,NA,ow,ow,0,ow,ow,ow,ow,0,0,0,0,N,N,N,N,N,N,N,1,,,
861,4213,2016,6/7/2016,2,PM,ELC2,PBGR,39,NA,39,NA,NA,0,ow,0,0,ow,0,ow,0,0,0,0,N,N,N,N,N,N,N,1,,,
861,4214,2016,6/7/2016,2,PM,ELC2,PBGR,298,NA,298,NA,NA,ow,0,0,0,0,0,0,0,0,ow,0,N,N,Y?,N,N,N,Y,1,,,
861,4215,2016,6/7/2016,2,PM,ELC2,AMBI,356,59,356,59,1,0,0,pl,0,0,pl,pl,0,pl,pl,0,N,N,N,N,N,N,N,1,,,
861,4216,2016,6/7/2016,2,PM,ELC2,PBGR,7,70,7,70,1,0,0,0,0,ow,0,0,0,0,ow,ow,N,N,N,N,N,N,N,1,,,
861,4217,2016,6/7/2016,2,PM,ELC2,PBGR,250,NA,250,NA,NA,0,0,0,0,0,0,ow,0,0,0,0,N,N,Y?,N,N,N,Y,1,,,
861,4218,2016,6/7/2016,2,PM,ELC2,PBGR,329,NA,329,NA,NA,0,0,0,0,0,0,0,ow,ow,0,ow,N,N,N,N,N,N,N,1,,,
861,4219,2016,6/7/2016,2,PM,ELC2,RNGR,332,NA,332,NA,NA,0,0,0,0,0,0,0,0,0,0,0,N,N,Y?,N,Y,N,Y,1,,,
861,4220,2016,6/7/2016,2,PM,ELC2,AMCO,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,Y,N,N,7,,,
861,4221,2016,6/7/2016,2,PM,ELC2,YHBL,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,Y,N,N,4,,,
862,4222,2016,6/7/2016,2,PM,ELS3,AMBI,103,135,103,135,1,0,pl,0,pl,pl,0,0,pl,pl,0,0,N,N,N,N,N,N,N,1,,,
862,4223,2016,6/7/2016,2,PM,ELS3,AMBI,270,92,270,92,1,0,0,0,0,0,pl,0,0,0,0,0,N,N,N,N,N,N,N,1,,,
862,4224,2016,6/7/2016,2,PM,ELS3,AMCO,36,64,36,64,1,0,0,0,0,0,0,1,0,0,0,0,N,N,N,N,N,N,N,1,,,
862,4225,2016,6/7/2016,2,PM,ELS3,WISN,5,282,5,282,1,0,0,0,0,0,0,w,0,w,w,0,N,N,N,N,N,N,N,1,,,
862,4226,2016,6/7/2016,2,PM,ELS3,VIRA,109,36,109,36,1,0,0,0,0,0,0,0,0,G,0,0,N,N,N,N,N,N,N,1,,,
863,4227,2016,6/7/2016,2,PM,ELS4,BLTE,349,58,349,58,1,v,v,v,v,v,v,v,v,v,v,v,N,N,N,N,N,N,N,20,,,
863,4228,2016,6/7/2016,2,PM,ELS4,WISN,43,100,43,100,0,w,0,0,w,0,0,0,w,w,0,w,N,N,N,N,N,N,N,1,,,
863,4229,2016,6/7/2016,2,PM,ELS4,AMBI,324,109,324,109,1,0,pl,pl,pl,pl,pl,pl,pl,pl,pl,pl,N,N,N,N,N,N,N,1,,,
863,4230,2016,6/7/2016,2,PM,ELS4,AMBI,9,77,9,77,1,0,pl,pl,0,pl,0,pl,pl,0,pl,pl,N,N,N,N,N,N,N,1,,,
863,4231,2016,6/7/2016,2,PM,ELS4,PBGR,60,80,60,80,2,0,0,ow,ow,0,ow,0,0,0,ow,0,N,N,N,N,N,N,N,1,,,
863,4232,2016,6/7/2016,2,PM,ELS4,PBGR,318,114,318,114,1,0,0,0,0,ow,0,0,0,0,0,0,N,N,N,N,N,N,N,1,,,
863,4233,2016,6/7/2016,2,PM,ELS4,PBGR,4,67,4,67,1,0,0,0,0,0,0,0,0,0,hy,0,N,N,N,N,N,N,N,1,,,
864,4234,2016,6/7/2016,2,PM,ELS5,BLTE,NA,NA,NA,NA,NA,1,1,v,v,v,v,v,0,0,0,0,N,N,N,N,N,N,N,1,,,
864,4235,2016,6/7/2016,2,PM,ELS5,AMBI,263,100,263,100,0,0,0,pl,pl,pl,0,pl,0,pl,pl,0,N,N,N,N,N,N,N,1,,,
864,4236,2016,6/7/2016,2,PM,ELS5,AMBI,34,150,34,150,0,0,0,0,0,0,0,pl,pl,pl,0,pl,N,N,N,N,N,N,N,1,,,
864,4237,2016,6/7/2016,2,PM,ELS5,VIRA,297,100,297,100,0,0,0,0,0,0,0,0,G,0,0,0,N,N,N,N,N,N,N,1,,,
864,4238,2016,6/7/2016,2,PM,ELS5,WISN,37,100,37,100,0,0,0,0,0,0,0,0,0,0,0,tk,N,N,N,N,N,N,N,1,,,
865,4239,2016,6/7/2016,2,PM,ELS6,AMBI,336,89,336,89,1,pl,pl,pl,pl,pl,pl,pl,pl,pl,pl,pl,N,N,N,N,N,N,N,1,,,
865,4240,2016,6/7/2016,2,PM,ELS6,AMBI,30,184,30,184,1,0,pl,pl,pl,pl,pl,pl,pl,0,0,0,N,N,N,N,N,N,N,1,,,
865,4241,2016,6/7/2016,2,PM,ELS6,SORA,354,29,354,29,1,0,0,0,0,0,0,0,wh,0,wh,0,N,N,N,N,N,N,N,1,,,
865,4242,2016,6/7/2016,2,PM,ELS6,AMBI,346,180,346,180,0,0,0,0,0,0,0,0,0,0,0,0,Y,N,N,Y,Y,N,N,1,realized there were two calling during the survey near each other. Recorded as second bird after time here.,,
866,4243,2016,6/7/2016,2,PM,ELC7,AMBI,354,67,354,67,1,pl,pl,pl,pl,pl,pl,pl,pl,pl,pl,pl,N,N,N,N,N,N,N,1,,,
866,4244,2016,6/7/2016,2,PM,ELC7,AMBI,20,69,20,69,1,pl,pl,pl,pl,pl,pl,0,pl,pl,pl,pl,N,N,N,N,N,N,N,1,,,
866,4245,2016,6/7/2016,2,PM,ELC7,AMBI,278,NA,278,NA,NA,0,pl,pl,pl,0,pl,pl,0,pl,0,0,N,N,N,N,N,N,N,1,,,
866,4246,2016,6/7/2016,2,PM,ELC7,AMBI,340,100,340,100,0,0,0,0,0,pl,pl,0,pl,0,0,pl,N,N,N,N,N,N,N,1,split off another bird from earlier recorded individuals.,,
866,4247,2016,6/7/2016,2,PM,ELC7,SORA,137,80,137,80,1,0,0,0,0,0,0,0,pw,pw,pw,pw,N,N,N,N,N,N,N,1,,,
866,4248,2016,6/7/2016,2,PM,ELC7,WISN,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,Y,N,N,Y,Y,N,N,1,,,
867,4249,2016,6/7/2016,2,PM,ELC8,VIRA,247,115,247,115,1,0,0,0,0,0,0,0,0,0,0,0,Y,N,N,Y,Y,N,N,1,G,,
867,4250,2016,6/7/2016,2,PM,ELC8,AMBI,289,80,289,80,0,pl,pl,0,0,0,pl,pl,pl,0,0,0,N,N,N,N,N,N,N,1,,,
867,4251,2016,6/7/2016,2,PM,ELC8,YHBL,288,85,288,85,1,0,0,0,0,0,0,1,0,0,0,0,N,N,N,N,N,N,N,1,,,
789,4252,2016,5/16/2016,1,PM,BLC4,VIRA,NA,50,NA,50,NA,0,0,0,0,0,0,0,0,0,G,0,N,N,N,N,N,N,N,1,2 VIRA indicated on datasheet at min 10,NH 2/20/17,
1000,6000,2017,5/31/2017,2,PM,ELC1,AMBI,40,203,40,203,1,pl,pl,pl,,,pl,,pl,,pl,,N,N,N,N,N,N,N,1,,,
1000,6001,2017,5/31/2017,2,PM,ELC1,PBGR,44,260,44,260,0,,ow,,ow,,,,,,,,N,N,N,N,N,N,N,1,,,
1000,6002,2017,5/31/2017,2,PM,ELC1,PBGR,28,260,28,260,1,,,ow,ow,,,,,ow,,,N,N,N,N,N,N,N,1,,,
1000,6003,2017,5/31/2017,2,PM,ELC1,PBGR,64,255,64,255,1,,,,,ow,,,,,,,N,N,N,N,N,N,N,1,,,
1000,6004,2017,5/31/2017,2,PM,ELC1,PBGR,64,75,64,75,1,,,,hy,,,,,,,,N,N,N,N,N,N,N,1,as many as 7 PBGR? Difficult to discern,,
1000,6005,2017,5/31/2017,2,PM,ELC1,AMCO,60,60,60,60,1,,,,1,,1,1,,1,,,N,N,N,N,N,N,N,1,,,
1000,6006,2017,5/31/2017,2,PM,ELC1,YHBL,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,N,N,N,N,N,N,N,16,,,
1000,6007,2017,5/31/2017,2,PM,ELC1,BLTE,NA,NA,NA,NA,NA,,,,,v,v,v,v,v,v,v,N,N,N,N,N,N,N,10,,,
1000,6008,2017,5/31/2017,2,PM,ELC1,PBGR,88,110,88,110,1,,,,,,,,,,hy,,hy,N,N,Y,N,N,N,1,pair?,,
1001,6009,2017,5/31/2017,2,PM,ELC2,YHBL,NA,NA,NA,NA,NA,,,,,,,,,,,,N,N,N,N,N,N,N,12,,,
1001,6010,2017,5/31/2017,2,PM,ELC2,AMCO,NA,NA,NA,NA,NA,,,,,,,,,,,,N,N,N,N,N,N,N,4,,,
1001,6011,2017,5/31/2017,2,PM,ELC2,PBGR,296,140,296,140,1,hy,,,,,,,,,,,N,N,N,N,N,N,N,,,,
1001,6012,2017,5/31/2017,2,PM,ELC2,PBGR,314,130,314,130,1,hy,ow/hy,,,,,,,,,,N,N,N,N,N,N,N,,,,
1001,6013,2017,5/31/2017,2,PM,ELC2,BLTE,NA,NA,NA,NA,NA,,,v,,,,,,,,,N,N,N,N,N,N,N,6,,,
1001,6014,2017,5/31/2017,2,PM,ELC2,PBGR,212,170,212,170,1,,,,,,,,ow,,,ow,N,N,?,N,N,N,Y,,,,
1001,6015,2017,5/31/2017,2,PM,ELC2,SORA,248,65,248,65,1,,,,,,,,wh,,,wh,N,N,N,N,N,N,N,,,,
1001,6016,2017,5/31/2017,2,PM,ELC2,SORA,314,55,314,55,1,,,,,,,,,,,wh,N,N,N,N,N,N,N,,,,
1001,6017,2017,5/31/2017,2,PM,ELC2,PBGR,304,235,304,235,1,,,,,,,,,,,ow,N,N,N,N,N,N,N,,,,
1001,6018,2017,5/31/2017,2,PM,ELC2,PBGR,312,270,312,270,1,,,,,,,,,,,ow,N,N,N,N,N,N,N,,,,
1002,6019,2017,5/31/2017,2,PM,ELS3,SORA,110,67,110,67,1,,,,,,,,wh,,,,N,N,N,N,N,N,N,,,,
1002,6020,2017,5/31/2017,2,PM,ELS3,WISN,NA,NA,NA,NA,NA,,,w,w,,w,w,w,w,w,w,N,N,N,N,N,N,N,,,,
1003,6021,2017,5/31/2017,2,PM,ELS4,SORA,320,70,320,70,1,WH,,,,,,,wh,wh,,,N,N,N,N,N,N,N,,,,
